DonorID,FirstName,LastName,Email,Phone,City,State,ZipCode,LastDonationDate,TotalGifts,TotalAmountDonated,EventParticipation,EngagementScore
D04692,Veronica,Roberts,dperez@hotmail.com,086-724-0305,Pollardfort,RI,98456,11/25/2022,9,17675,No,1
D04693,Scott,Montes,bradleyedward@thompson-harris.com,001-465-878-7476x851,Port Kimberly,KS,72573,12/24/2022,20,18066.39,No,77
D04694,Dustin,Porter,richardsonjames@gmail.com,001-329-863-2731,Amychester,TX,14110,2/5/2024,12,2144.39,No,67
D04695,Brady,Jennings,hernandezmaria@gmail.com,298-298-8380,Brandonmouth,GA,20878,2/16/2025,5,5515.38,Yes,49
D04696,Lisa,Owens,tharris@miller.com,001-416-993-7697x08632,South Jeffery,MT,47237,4/8/2022,3,240.19,Yes,25
D04697,James,Hernandez,sprice@jordan.biz,001-567-584-9319,Lake Tinatown,NV,84716,4/12/2022,11,17908.87,Yes,16
D04698,Nathaniel,Levy,christophertorres@hotmail.com,436.271.4172x2283,Jacksonberg,ID,9220,8/2/2024,25,8624.07,No,85
D04699,Katherine,Hanson,nathan68@gmail.com,4867828853,Loritown,WI,40079,3/23/2024,4,19670.58,No,13
D04700,Melissa,Beck,websterbrandy@gmail.com,838.149.6234x0216,West Christopher,NE,93396,7/5/2023,5,8486.63,No,52
D04701,Daniel,Torres,yhaynes@hotmail.com,667-193-4298x624,Colinmouth,OK,31210,6/26/2022,1,20486.96,Yes,36
D04702,Brian,Roberts,lwilliamson@rich-norman.com,-3812,West Jerome,IA,31017,2/12/2024,27,3284.84,No,72
D04703,Stacy,Marsh,jamescampbell@allen.net,001-115-235-7814x81802,Sarahport,OK,66553,12/5/2022,28,4350.86,Yes,44
D04704,Sara,Smith,stanleypaul@nguyen.com,5405827991,Collinsville,DE,32625,11/28/2023,29,8535.1,Yes,83
D04705,Misty,Williams,greenandrew@yahoo.com,041-869-0563x804,Lake Ann,NC,9762,6/30/2022,18,10224.01,No,47
D04706,Lori,Campbell,bhickman@turner.com,455252654,Christopherfort,VT,8856,11/6/2024,12,8730.6,No,80
D04707,Alexander,Watkins,rojassteven@yahoo.com,(067)926-8883x3458,Coreyside,TX,12203,5/13/2023,13,19095.9,Yes,76
D04708,Heather,Brown,gharris@gmail.com,9696309567,Hectorhaven,AL,6133,4/8/2022,9,2441.85,Yes,20
D04709,Daniel,Torres,tashawashington@hotmail.com,(503)764-7891x339,Underwoodfort,NH,77039,1/6/2024,2,8793.4,No,18
D04710,Shannon,Jordan,jamesandrade@elliott.com,746286911,New Glenn,CT,15991,8/14/2024,5,20934.26,Yes,54
D04711,Andrew,Keller,steven07@garcia-schwartz.biz,5068358776,Westmouth,AK,43387,9/13/2024,13,1688.59,No,12
D04712,Jason,Smith,smithwilliam@walter.com,(316)198-6405x3767,East Anthony,GA,98314,5/23/2022,16,23559.74,No,25
D04713,Amanda,King,rrose@gmail.com,4151061252,North Scottmouth,OK,65011,11/30/2024,16,24658.19,No,60
D04714,James,Bell,kstephens@smith-gray.biz,6057993412,Lake Kennethville,HI,16439,9/20/2023,24,2232.43,Yes,75
D04715,Alexandra,Campbell,tomwilliams@glenn.com,488-514-5795,Samanthafort,WY,4661,3/12/2025,3,7295.99,Yes,86
D04716,Jonathan,Trevino,wesley06@hotmail.com,(056)073-7711x8824,Leeshire,KY,27614,10/28/2022,22,9322.57,No,34
D04717,Timothy,Ortega,kcarlson@mitchell.info,(051)253-2206,East Franceston,NY,5644,10/6/2023,4,19414.26,No,13
D04718,Jessica,Mack,robinsonblake@gmail.com,+1-194-173-7144x2140,Mooreborough,FL,5002,8/13/2024,11,14906.25,Yes,38
D04719,Donald,Moore,angelica09@sloan.com,(092)102-8348,Williamshaven,MA,1119,2/27/2024,23,16116.26,Yes,12
D04720,Holly,Miller,raymondlauren@yahoo.com,(355)775-4372x95412,Justinmouth,HI,7999,8/25/2024,26,18942.6,Yes,36
D04721,Andrew,Nelson,jonathanmccullough@ryan-hardin.info,211-169-7366x54080,Sherryview,NJ,16665,4/14/2023,14,2967.12,No,28
D04722,Brandy,Ferrell,gbrown@jones.com,4386526841,Michaelmouth,AK,66734,7/30/2023,29,20833.57,No,91
D04723,Elizabeth,Gonzalez,aadkins@yahoo.com,-1899,North Jamie,DC,7598,6/21/2023,3,17646.38,No,39
D04724,Bradley,Richards,sandra99@reid-torres.com,-6505,East Sierra,MS,63393,3/7/2023,16,14442,No,77
D04725,George,Miller,wilkinsonjason@hotmail.com,666-330-8025x43731,Christopherburgh,WV,50526,3/28/2024,22,22245.59,No,43
D04726,Justin,Robinson,janice37@martinez.net,(769)875-1464x6062,Currystad,NE,36536,6/10/2023,15,17513.65,No,91
D04727,Kristina,Kennedy,mitchellpaula@yahoo.com,104-828-0174x54696,West Larry,WA,84120,12/17/2023,28,5058.47,Yes,31
D04728,Christine,Gomez,ofernandez@gmail.com,(264)897-3012x3199,Williamport,WV,19124,11/19/2023,10,10755.04,Yes,2
D04729,Brian,Cain,egonzalez@cardenas-dudley.com,(662)697-9553x606,Marquezside,ME,43621,3/8/2024,9,12361.19,Yes,82
D04730,Diana,Walsh,paul24@yahoo.com,962-197-6588x608,North Gloria,IA,5330,7/26/2024,11,1399.34,No,90
D04731,Alan,Henderson,john17@hotmail.com,251-133-9897,Kennedyberg,VT,98500,1/8/2024,16,23866.85,No,42
D04732,Paul,Rasmussen,zperez@bell.info,270.941.6840x6157,Lake Timothy,WA,69968,3/29/2023,10,3231.86,No,31
D04733,Joseph,Garcia,htaylor@yahoo.com,+1-363-561-9062x83600,West Williamland,SC,83800,8/24/2022,17,17442.58,Yes,61
D04734,Melissa,Green,tmeyer@king-smith.com,(511)680-3141x3759,Port Jacobfort,WY,3648,11/28/2022,19,12665.65,Yes,56
D04735,Donna,Turner,acole@yahoo.com,(612)640-4079,Brownfort,CA,42818,4/28/2022,2,660.29,Yes,86
D04736,Michelle,Collins,greenehelen@bates.com,-5603,New Kristamouth,NJ,86031,11/27/2024,24,23120.19,No,100
D04737,Andrew,Elliott,elizabeth42@yahoo.com,+1-264-207-1211x387,West Oscarburgh,ID,93891,2/9/2025,23,21298.88,Yes,83
D04738,Michelle,Shelton,lmorales@hotmail.com,270-839-7153,Lake Emilyland,MA,86756,2/14/2025,2,13115.96,Yes,14
D04739,Debra,Morris,mcknightfernando@fisher.com,001-487-134-0839x75713,Byrdshire,MN,13611,5/7/2023,6,5738.98,No,14
D04740,Jerry,Lane,veronica41@black.com,001-495-522-5765x007,Shieldsville,NY,17764,6/22/2024,19,3058.14,Yes,29
D04741,Oscar,Vega,veronicajensen@gmail.com,491-422-3471x905,North Amanda,OR,4738,8/16/2024,8,9097.54,No,81
D04742,Tiffany,Gonzalez,ericlucas@yahoo.com,417.932.1544x098,Andrewton,NM,70139,3/23/2024,26,6400.6,Yes,50
D04743,Cory,Taylor,alopez@yahoo.com,418.261.9989x0526,Lake Helen,MT,72425,1/26/2024,29,12677.15,No,50
D04744,Leslie,Spencer,perezrichard@adams-spencer.net,001-814-887-1069,Katelynville,NJ,14906,5/15/2024,3,24160.9,No,63
D04745,Michelle,Turner,tracyhowe@hotmail.com,625-146-5892x69631,Ryanstad,WV,76488,4/29/2024,26,14382.34,No,73
D04746,Amanda,Miller,robertcastillo@hotmail.com,771.813.0612x126,Port Monicafort,LA,4271,8/3/2023,14,22250.48,No,65
D04747,Jacob,Knight,hollandanthony@hotmail.com,342.319.6600x58749,South Brandyfort,NM,95305,5/26/2023,25,16278.95,No,68
D04748,Vincent,Fuller,lynngutierrez@wyatt-fields.com,+1-945-311-0290x3668,Parkerhaven,CA,62184,3/6/2024,16,11891.66,No,71
D04749,Stephen,Gardner,mitchellkrista@hotmail.com,074-198-3877x318,Kennethtown,FL,57979,4/12/2023,1,21368.1,No,11
D04750,Sara,Bennett,williamsdaniel@kelly-wade.com,987.811.1327x8582,South Brandonmouth,VA,52338,3/20/2023,21,11794.78,No,14
D04751,Andrew,Liu,sherri30@gmail.com,062-612-6240,Rebeccaborough,NE,7181,10/25/2024,3,21718.33,Yes,83
D04752,John,Kim,rdyer@anderson-moss.info,926.026.2498x72495,Elizabethport,TX,23725,2/28/2025,22,7303.59,No,3
D04753,Alyssa,Taylor,lindasmith@hotmail.com,069.530.2033x15413,Navarroberg,NM,67280,3/25/2022,26,3237.75,Yes,8
D04754,Matthew,Ramos,lorianderson@hotmail.com,001-385-037-9703,Wallacefurt,WY,47428,1/24/2023,18,21385.76,No,93
D04755,Phillip,Edwards,brianayala@gmail.com,491-575-1404x44537,Joseville,GA,3665,2/26/2024,9,14693.63,No,43
D04756,Eric,Donovan,jenkinsrandy@hudson-rodriguez.info,(006)773-3066x5562,North Rachel,NC,49116,7/18/2024,6,22229.53,No,9
D04757,Michael,Marquez,epotter@cervantes.com,261-371-6403,South Michael,SD,48965,5/29/2023,23,23446.92,Yes,19
D04758,Michael,Mcdonald,fowlermichael@gmail.com,(487)357-0007,Lake Timothy,OK,97758,5/30/2023,21,1359.64,No,12
D04759,Colleen,Patterson,gregory76@yahoo.com,169-174-1878,Aprilmouth,CT,47158,7/24/2022,25,12534.21,Yes,27
D04760,Joel,Fisher,marilyn46@taylor-jordan.com,(148)731-4601x04757,Kellyberg,MI,87012,8/28/2022,1,9386.61,No,58
D04761,Tiffany,Jenkins,teresa47@powers-baker.com,(314)301-7110x658,Michaelborough,IN,66973,1/3/2024,21,15653.94,Yes,25
D04762,Walter,Johnson,moorenathaniel@hotmail.com,852.772.8289,Ryanstad,MO,6555,9/22/2022,27,19843.91,No,45
D04763,Lisa,Hansen,jenniferhaas@hotmail.com,585.512.2449x4887,West Jason,NV,76808,9/9/2022,10,7029.14,Yes,48
D04764,Connie,Bernard,michael87@yahoo.com,9346744846,Sallytown,AL,12680,3/30/2023,27,13928.82,Yes,50
D04765,Natasha,Fisher,greenchad@keith-martin.net,+1-093-636-6205x704,Maybury,CA,87211,6/11/2022,6,17724.04,No,81
D04766,Pamela,Campos,brandonatkins@mclean-hill.com,(787)711-2781,Port Seth,NJ,66143,1/2/2024,23,3378.09,No,44
D04767,Lisa,Gilbert,courtneydavies@moyer.com,(131)688-8139x9017,East Alexandra,MN,51220,4/3/2024,12,20355.39,Yes,59
D04768,Anthony,Turner,kimberlyhester@park.biz,556.657.2007x12081,Frenchland,AL,18461,7/25/2023,4,15160.62,No,33
D04769,Angela,Sanchez,natalie04@yahoo.com,324.125.4960,North Matthewchester,FL,23159,9/18/2022,28,23739.45,Yes,78
D04770,Joshua,Hunt,josefields@yahoo.com,334-853-6819,Port Matthewport,NC,29364,10/27/2022,13,8501.43,No,28
D04771,Edward,Martinez,yhernandez@hotmail.com,001-098-776-7496x71947,Josephview,AR,18012,8/3/2022,17,2721.49,No,18
D04772,Penny,Daniels,curtis06@burton-sparks.com,250-937-0091,Smithbury,NH,77930,6/26/2024,27,12672.4,Yes,55
D04773,Diane,Cunningham,carlsonscott@carter-thompson.net,165-377-5462,Lake Tyler,CA,93707,10/28/2024,8,2163.55,No,33
D04774,Christopher,Carter,cameronfields@martinez.com,-3407,North Mario,FL,39118,5/23/2023,26,24238.77,Yes,15
D04775,Patrick,Campos,william97@gmail.com,(775)729-8540x71499,East Marcus,SC,56392,1/12/2023,20,986.35,No,61
D04776,Susan,Long,zachary10@day-harrison.org,001-189-162-1529x3823,West Angela,AR,65234,7/27/2024,3,18842.53,No,11
D04777,Cheyenne,Powell,katie84@baker.biz,+1-141-046-8715x61220,East Masonmouth,CA,53595,12/13/2024,12,13137.06,No,36
D04778,Connie,Smith,curtisvictoria@gmail.com,(671)555-6504x67655,Sandovalside,WV,53562,4/30/2023,7,9228.14,Yes,15
D04779,Jeremy,Aguirre,samanthahill@hotmail.com,5605723647,South Denise,ND,87711,9/23/2024,12,1664.74,Yes,53
D04780,John,Golden,palmerandrew@hotmail.com,830-929-0767x1462,Port Rebecca,HI,70025,3/8/2024,2,15561.73,Yes,62
D04781,Eric,Stevens,casejohn@bishop-carter.com,511.822.2488,Port Brent,KY,61453,4/15/2022,24,14638.8,No,48
D04782,Tara,Brown,melody90@hotmail.com,581-952-7711x3151,Smithmouth,NJ,40044,10/13/2022,14,7036.46,No,94
D04783,Renee,Brown,wendychandler@gmail.com,001-767-882-3551x3532,North Elizabeth,WI,77122,4/24/2023,22,22757.34,No,15
D04784,Mark,Gallegos,charlesgarcia@white.com,592.351.9940x380,South Andreafurt,DC,52070,11/12/2023,23,7616.67,No,63
D04785,Amy,Santos,floresjose@villegas-wagner.com,+1-787-851-4538x852,North Ellentown,PA,90000,5/12/2022,5,11254.14,Yes,87
D04786,Jamie,Cook,dwilliams@yahoo.com,386.647.0986x36794,Angelafort,WY,90128,8/30/2022,9,13603.19,Yes,43
D04787,Dillon,Davis,xjohnson@griffith.biz,395.956.4223,Lake Douglasshire,LA,9671,2/20/2023,21,2523.79,Yes,50
D04788,Amber,Roberts,scottwhite@reeves-russo.com,449-081-7225,Erikberg,ME,46989,10/18/2023,11,23305.4,Yes,60
D04789,Lauren,Olson,jcook@rosario.org,039.727.8196x23649,Lake Clinton,UT,33637,2/26/2023,5,9375.91,Yes,59
D04790,Michelle,Rivera,joanne07@howell.com,691-757-8401x36622,Catherineland,VA,4306,7/3/2023,3,2037.86,No,15
D04791,Kyle,Brown,vsimpson@gmail.com,6336066027,Peterstad,VT,46746,10/22/2023,27,9694.53,Yes,29
D04792,Janet,Yang,mhouston@knight-rodriguez.net,945-425-3379x80530,South Robert,NH,65186,1/28/2025,17,15013.06,Yes,75
D04793,Alexandria,Craig,joshua19@hotmail.com,+1-816-957-8723x0744,Sarahtown,DC,16898,12/21/2022,2,12851.04,No,82
D04794,Derek,Stevenson,shaun92@martin.com,983-051-2206x38707,North Jesse,NM,27026,10/14/2024,24,17369.66,Yes,40
D04795,Wendy,Brown,wpratt@stewart.org,+1-815-921-8169x77525,Lake Jason,MD,63045,5/13/2023,1,1405.99,No,31
D04796,Theresa,Harris,timothycampbell@hotmail.com,+1-746-415-7480x8663,West Andrew,DC,40165,11/1/2024,7,7127.82,Yes,73
D04797,Dustin,Thomas,wardmartin@gmail.com,648-959-3536,Julieview,CO,72625,5/1/2024,14,20484.38,No,86
D04798,Sarah,Yang,chadholland@everett.com,038-748-7164,North Paul,AK,45910,8/4/2023,5,2015.74,No,11
D04799,Sally,Simpson,yrivera@gmail.com,569-020-0533x1640,Melanieland,NY,27740,8/16/2024,19,21390.04,Yes,81
D04800,Lonnie,Walker,villarrealnoah@hotmail.com,001-079-658-9149x765,Port Kimberly,WV,9072,2/24/2023,28,2315.56,No,97
D04801,Angela,Lowe,danielsmith@hartman.info,+1-190-174-9938x37978,Joshuaport,CO,24023,6/14/2022,28,20864.67,No,62
D04802,Stacy,Phelps,elizabeth95@hotmail.com,(708)470-7977x004,Gonzalezville,IN,2346,5/5/2022,11,9032.49,No,75
D04803,David,Turner,mackmichael@hotmail.com,(527)695-9534,Chapmanside,NM,87040,4/12/2023,23,15312.98,Yes,8
D04804,Lonnie,Collins,jeremy06@davis.com,+1-107-443-0320x8140,Mayerfort,NY,68063,11/30/2023,25,3839.12,No,51
D04805,Nichole,Hays,paigedavenport@yahoo.com,841-864-2235,Wrightview,CA,3377,4/7/2023,2,1672.89,No,57
D04806,Jessica,Smith,jessicamcdonald@meadows.info,001-605-396-2489,Gregoryton,NE,85196,5/24/2024,8,5414.14,No,4
D04807,Kathy,Washington,lhampton@yahoo.com,548.294.8712x6342,Scottview,MA,26848,5/9/2022,9,3213.79,Yes,36
D04808,Nicole,Watts,james15@gmail.com,001-672-437-1408x28663,Lake Ericmouth,MN,26635,12/10/2022,27,7823.9,Yes,19
D04809,Robert,Wilson,amberanderson@hotmail.com,+1-189-290-1544x01401,Stoneland,CO,33401,9/2/2024,3,12869.29,Yes,24
D04810,Robert,Smith,mnguyen@quinn.com,250-300-6464x17313,New Emily,KY,67951,10/17/2022,2,14727.21,Yes,41
D04811,Scott,Munoz,lisa19@hotmail.com,809-945-6726x81110,West Ashleyfort,WI,83844,1/3/2025,7,19750.91,Yes,49
D04812,Sarah,Martinez,leslie96@gmail.com,145-174-9064x6351,Braunberg,IN,30485,4/26/2024,5,16412.87,Yes,82
D04813,Patricia,Davis,angelasmith@hotmail.com,401-908-4853,Nicholaschester,KY,32660,4/12/2024,21,15226.78,Yes,97
D04814,Sarah,Harris,qgriffin@anthony.com,+1-313-895-5717x943,Kennedymouth,NV,97248,12/25/2023,26,10306.32,Yes,46
D04815,Joshua,Wells,adam70@yahoo.com,(553)232-7337x91802,East Carol,OK,25141,7/4/2022,5,11855.73,No,36
D04816,Kimberly,Wall,michaellucas@tyler.com,022-665-2826x48131,Beckerview,UT,69051,4/7/2022,20,10374.73,Yes,10
D04817,Daniel,Wallace,banderson@yahoo.com,(243)049-6856,Woodardborough,CO,90149,6/17/2022,13,21057.31,Yes,78
D04818,Jack,Brown,hillmaria@yahoo.com,+1-441-322-0710x84256,Lake Nicolehaven,MI,98408,10/8/2022,21,5765.41,Yes,7
D04819,Kathryn,Martinez,ebean@hotmail.com,(892)848-8159x061,Jenniferfurt,NJ,80350,1/22/2024,29,162.91,No,12
D04820,Cheryl,Sullivan,rchandler@yahoo.com,001-292-214-2648,Hernandezton,ND,25118,5/2/2022,20,16289.97,No,86
D04821,Joseph,Mcgrath,cortezbrian@young-cooley.com,764-173-1410x887,North Christopherville,LA,10874,12/23/2024,29,5077.51,No,91
D04822,Ashley,Wilkins,philipwatson@gray-torres.com,-5057,Lake James,WY,65037,5/18/2023,6,22255.08,Yes,48
D04823,Jerry,Skinner,dcox@gmail.com,452.436.8017,Jamesshire,NJ,62134,10/18/2024,20,21478.98,No,37
D04824,Jesse,Payne,tcastillo@duran.com,8387970040,Lake Jonathan,IA,87764,4/7/2024,18,1936.65,No,75
D04825,Grace,Underwood,christina23@gmail.com,-8220,North Jack,HI,9867,11/4/2023,25,2677.58,Yes,36
D04826,Michael,Maldonado,patricia62@collins.com,+1-695-460-7682x31457,North Alishahaven,IN,31519,9/20/2024,2,12389.39,No,60
D04827,Hailey,Villarreal,monroestephanie@yahoo.com,(110)225-1446x48413,Smithview,FL,58456,5/1/2023,25,15238.38,No,77
D04828,Thomas,Williamson,yrobinson@morris.com,001-269-717-9328x5864,Nicolechester,ID,80568,5/16/2023,26,6887.21,No,96
D04829,Wayne,Reynolds,efletcher@macdonald.com,(715)701-6394,Serranobury,HI,38350,10/31/2023,6,17925.61,No,8
D04830,Cassandra,Fields,bellbrian@gmail.com,665.112.2747,New Travis,WY,78974,10/5/2023,9,14881,No,7
D04831,Jennifer,Lopez,zsanders@brown.com,198.740.6215,Franklinville,KY,68907,11/3/2023,25,8134.11,Yes,43
D04832,Nathaniel,Cardenas,adamsdavid@hotmail.com,(738)185-5695,North Kimberly,NC,16031,3/2/2025,3,653.78,No,58
D04833,Melissa,Sandoval,rlynch@gmail.com,001-457-175-2614x22079,North Miguel,DE,7034,8/25/2023,1,18758.75,Yes,81
D04834,Travis,Jackson,robert09@hughes.org,273.072.2070x53420,Kelseyberg,NE,92300,4/6/2023,1,5384.55,No,86
D04835,Devin,Harmon,royedward@hotmail.com,001-263-496-0708x519,Robertview,KS,53024,2/19/2024,19,20865.15,Yes,46
D04836,James,Payne,palmerkaren@holmes.org,121-031-5538x3161,Port Carla,RI,31817,8/27/2022,5,10518.85,No,34
D04837,Antonio,Alvarez,kimberly75@powell.biz,(390)830-2237x796,North Michelle,MS,40787,4/25/2022,13,14435.39,Yes,84
D04838,Kathy,Roberts,gdowns@mcmillan.com,439-120-9237x1703,Veronicaburgh,KS,21862,8/1/2024,19,21826.26,No,72
D04839,Alexis,Contreras,ubrown@freeman-cook.com,(480)719-9931x964,Thomasland,DC,22035,3/10/2024,12,21593.3,Yes,22
D04840,Joseph,Haley,burnettjames@cruz.com,7601500438,Brittanyton,SC,90394,5/26/2023,16,9300.56,Yes,91
D04841,Robert,Vasquez,patrick81@smith-moore.net,(286)914-1327x043,Lopezmouth,DC,27882,1/14/2025,25,5238.04,No,98
D04842,Julia,Contreras,karen64@day.com,001-917-983-0323x11093,Kathleenmouth,OH,66750,2/3/2025,25,19383.15,Yes,21
D04843,Vanessa,Myers,ymiller@brown-ramirez.com,788.129.5656x35972,Charlesfort,OR,97119,12/19/2022,19,10838.34,No,15
D04844,Katherine,Wolfe,brooksashley@young.com,001-312-368-9297,Mathewsfort,WI,35341,7/4/2023,3,4817.21,Yes,5
D04845,Carl,Rodriguez,diazwilliam@fletcher.org,+1-569-886-4714x9497,East Alexfurt,IN,68344,6/5/2023,12,22612.55,No,17
D04846,Sara,Butler,hillscott@torres.com,692-376-0179x434,Fishershire,VT,54780,3/26/2023,5,4968.64,Yes,72
D04847,Valerie,Coleman,brian58@gmail.com,378.048.9072,East Sandrachester,AR,1258,7/26/2023,2,664.66,Yes,19
D04848,Michelle,Johnson,jacobsjeffrey@yahoo.com,+1-312-286-8351x204,Cooperside,FL,73994,8/15/2023,22,526.59,No,5
D04849,Tracy,Bryant,fcastro@garrett.com,001-256-344-3121x6909,Lake Michelle,ND,77100,3/10/2025,7,15565.44,No,23
D04850,Mark,Elliott,smithvincent@yahoo.com,7939690682,Laraland,KS,15712,5/7/2024,13,16548.64,Yes,83
D04851,Stephen,Smith,hserrano@stafford.com,-7457,Mcintoshton,LA,17307,2/18/2025,25,7789.82,No,14
D04852,John,Turner,bmosley@price.com,(149)261-4251,Coleside,MA,57970,10/15/2023,15,8013.87,Yes,10
D04853,Richard,Brewer,taraortiz@yahoo.com,+1-486-756-8363x331,Kirbymouth,CT,9886,2/11/2024,22,8500.56,Yes,31
D04854,Bobby,Barry,petersonapril@spencer-ramirez.com,+1-333-824-6609x373,Williamchester,MD,54151,7/5/2022,3,17010.36,No,13
D04855,Jill,Harvey,rwashington@hotmail.com,001-282-015-5067x52018,New Catherine,DC,6681,12/2/2023,28,1472.18,Yes,22
D04856,Omar,Williams,athompson@gmail.com,(032)144-6544x99869,New Codyside,PA,5023,11/14/2024,21,23229.33,No,37
D04857,Lawrence,Meadows,gonzalezmichael@hartman.com,6522720438,South Margaret,OK,29127,5/22/2023,20,5578.58,No,39
D04858,Cheryl,Estes,kerriparks@hotmail.com,+1-141-214-5566x44577,West Jeffery,FL,2263,7/31/2023,5,24991.84,No,10
D04859,Julia,Mcdonald,pbarnes@gmail.com,(008)050-8045,West Bridget,HI,33427,10/30/2022,24,4304.64,No,31
D04860,Brittney,Sharp,michelle32@yahoo.com,-3553,North Brittanyton,RI,96030,5/15/2024,8,19293.23,Yes,43
D04861,Alicia,Hill,millerderek@hall-baker.org,-5603,Lake Courtney,MO,67574,5/12/2024,22,5600.85,Yes,99
D04862,Nancy,Holden,scottwalton@wolf.com,001-738-666-1601,Hayesmouth,WI,62135,11/4/2022,1,2039.55,Yes,77
D04863,Kristin,Howard,phunter@hopkins.com,7945098549,Lanebury,KS,37249,7/15/2022,8,21875.83,Yes,94
D04864,Abigail,Foley,amanda21@gmail.com,001-157-956-1957,Birdhaven,KS,27094,6/9/2022,24,21471.61,No,98
D04865,Shannon,Gordon,martinezdeborah@woods-guzman.com,(178)940-2667,Port Joel,MO,97298,7/26/2024,18,10101.19,No,36
D04866,Margaret,Bailey,clarkamy@yahoo.com,+1-654-388-5380x53343,East Michael,AZ,77813,8/11/2023,20,17565.86,No,35
D04867,Bobby,Mccarthy,ericmcconnell@yahoo.com,(658)827-6881,New Dana,AZ,15413,1/7/2023,28,13935.51,No,68
D04868,Wendy,Myers,gordonjason@yahoo.com,(088)500-2999x077,Port Bruceshire,MI,67931,9/5/2024,16,21326.84,Yes,55
D04869,April,Brown,fordphyllis@hernandez-hooper.com,(582)807-2735x86742,Lake Heatherfort,NY,30171,4/9/2023,18,7890.1,No,68
D04870,Randall,Rios,jimmy21@harris.org,058.869.1503x09137,Elizabethborough,WY,62146,9/11/2022,20,13101.34,No,47
D04871,Jill,Bell,sherry28@gmail.com,283-790-0027,Harrishaven,OR,2877,12/24/2023,12,12144.6,No,6
D04872,Angela,Ball,oliviabrooks@gmail.com,637.935.8944,North Debra,ME,52996,11/8/2023,13,8860.57,Yes,28
D04873,Zachary,Morgan,melissa55@hotmail.com,+1-143-725-9849x41922,South Robert,AL,61248,9/30/2022,13,22288.55,No,30
D04874,Crystal,Espinoza,kimberly29@williams-hodge.net,928.502.7494x06067,Kristineland,OH,17273,7/11/2022,10,4163.63,No,27
D04875,Brandon,Buchanan,vlopez@boyd-goodman.org,001-837-039-3968x76712,South Taylor,NJ,48314,6/26/2022,7,3754.73,No,69
D04876,Kelly,Ramirez,bjohnson@mccoy.net,(373)922-0307,Lake Lucasmouth,IA,44356,9/5/2022,25,14431.2,No,39
D04877,Raymond,Farmer,oscarmills@yahoo.com,(057)026-6079x029,Briannaton,KY,33542,5/6/2022,14,16444.21,No,35
D04878,Kevin,Turner,margarettaylor@gmail.com,078.121.6049x01892,Cynthiaton,AL,89027,2/1/2023,24,4881.59,No,44
D04879,Maria,Long,stantonvictoria@sweeney-brown.com,001-650-039-9156x83434,South Cheryl,VT,73979,6/20/2024,16,9780.12,No,15
D04880,Steven,Hendricks,cynthiacole@mcneil.com,113.513.9592x746,East David,AZ,11108,10/15/2022,15,23665.16,Yes,83
D04881,Roberto,Brewer,sharon77@sherman-rosales.net,-9024,Rodriguezmouth,TN,40222,12/27/2022,12,6180.5,No,94
D04882,Christie,Bennett,jilldavis@yahoo.com,571-406-9247,North Johnchester,UT,73849,10/11/2023,9,16715.65,No,32
D04883,Brian,Ruiz,warrenmichelle@hotmail.com,123-517-3595,Wallside,UT,9686,2/28/2025,8,18508.93,No,29
D04884,Zachary,Hopkins,williamryan@hotmail.com,244.937.6313x1085,Martinezhaven,DC,523,5/5/2024,18,11214.25,No,63
D04885,Douglas,Johnston,janetpena@joyce.biz,+1-560-499-1765x4941,South Debramouth,MS,5643,1/14/2024,23,23439.4,No,6
D04886,Maria,Pennington,xwatts@gmail.com,775.823.1658x647,Garciaside,DE,13779,9/14/2023,18,18421.69,No,90
D04887,Shannon,Rowe,snelson@yahoo.com,2601680474,Amberchester,NV,23268,5/14/2022,13,11458.96,Yes,27
D04888,Jennifer,Fox,conniemcintosh@ayers.com,694.680.5463,Jonesview,CA,77408,12/9/2023,28,14241.99,Yes,99
D04889,Daniel,Anderson,kelsey44@chapman.biz,415-305-3863x77253,Michaelmouth,MS,71563,5/26/2024,27,17321.48,No,28
